KLVR Charger Detection Monitor - Started 2025-08-18 14:54:08
Monitoring: https://lid-surgery-passport-vanilla.trycloudflare.com
============================================================

#  1 14:54:08 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1590mV | Δ=  -2mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1586mV | Δ=  34mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1540mV | Δ=  16mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1584mV | Δ=   6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1616mV | AAA_OFF=1588mV | Δ=  28mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1552mV | Δ=  30mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1594mV | Δ=   8mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1530mV | Δ=  62mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1558mV | Δ= -10mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1522mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1604mV | AAA_OFF=1596mV | Δ=   8mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1538mV | Δ=  26mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1546mV | Δ=   4mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1546mV | Δ=  20mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1562mV | Δ=   4mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1592mV | Δ=   4mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1586mV | Δ=   4mV
#762 15:02:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#763 15:02:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#764 15:02:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#765 15:02:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#766 15:02:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#767 15:02:36 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 44
#768 15:02:36 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#769 15:02:37 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#770 15:02:38 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#771 15:02:39 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1588mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1566mV | Δ=   2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1540mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1632mV | AAA_OFF=1632mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1516mV | Δ=  28mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1596mV | Δ=   2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1612mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1606mV | AAA_OFF=1608mV | Δ=  -2mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1592mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1550mV | Δ=  12mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1604mV | Δ=  -8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1600mV | Δ=  -4mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1592mV | Δ=  10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1614mV | Δ=  -2mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1590mV | Δ=  -4mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1592mV | Δ=  32mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1584mV | Δ=   6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1616mV | AAA_OFF=1588mV | Δ=  28mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1552mV | Δ=  30mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1594mV | Δ=   8mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1530mV | Δ=  62mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1558mV | Δ= -10mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1522mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1604mV | AAA_OFF=1596mV | Δ=   8mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1538mV | Δ=  26mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1546mV | Δ=   4mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1546mV | Δ=  20mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1562mV | Δ=   4mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1592mV | Δ=   4mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1586mV | Δ=   4mV
#772 15:02:39 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#773 15:02:40 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#774 15:02:41 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#775 15:02:41 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#776 15:02:42 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#777 15:02:43 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#778 15:02:43 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#779 15:02:44 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#780 15:02:45 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#781 15:02:45 | [AA TEST] Total: 44 | Correct AA: 44 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1588mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1566mV | Δ=   2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1540mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1632mV | AAA_OFF=1632mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1516mV | Δ=  28mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1596mV | Δ=   2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1612mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1606mV | AAA_OFF=1608mV | Δ=  -2mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1592mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1550mV | Δ=  12mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1604mV | Δ=  -8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1600mV | Δ=  -4mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1592mV | Δ=  10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1614mV | Δ=  -2mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1590mV | Δ=  -4mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1592mV | Δ=  32mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1584mV | Δ=   6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1616mV | AAA_OFF=1588mV | Δ=  28mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1552mV | Δ=  30mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1594mV | Δ=   8mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1530mV | Δ=  62mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1558mV | Δ= -10mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1522mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1604mV | AAA_OFF=1596mV | Δ=   8mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1538mV | Δ=  26mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1546mV | Δ=   4mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1546mV | Δ=  20mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1562mV | Δ=   4mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1592mV | Δ=   4mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1586mV | Δ=   4mV
#782 15:02:46 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 44 → 8
#783 15:02:47 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#784 15:02:47 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#785 15:02:48 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#786 15:02:48 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#787 15:02:49 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#788 15:02:50 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#789 15:02:50 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#790 15:02:51 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#791 15:02:52 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1588mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1566mV | Δ=   2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1540mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1632mV | AAA_OFF=1632mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1516mV | Δ=  28mV
#792 15:02:52 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#793 15:02:53 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#794 15:02:54 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#795 15:02:55 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#796 15:02:55 | [AA TEST] Total:  8 | Correct AA:  8 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#797 15:02:56 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 8 → 16
#798 15:02:57 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#799 15:02:57 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#800 15:02:58 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#801 15:02:59 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1588mV | Δ=  -4mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1564mV | Δ= -32mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1538mV | Δ=   6mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1630mV | AAA_OFF=1630mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1582mV | Δ=  10mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1516mV | Δ=   8mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1592mV | Δ=  34mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1592mV | Δ=  -6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1556mV | Δ=   6mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1616mV | AAA_OFF=1614mV | Δ=   2mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1630mV | AAA_OFF=1608mV | Δ=  22mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1558mV | Δ=  -4mV
#802 15:02:59 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#803 15:03:00 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#804 15:03:01 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#805 15:03:02 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#806 15:03:02 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#807 15:03:03 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#808 15:03:04 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#809 15:03:04 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#810 15:03:05 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#811 15:03:06 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1588mV | Δ=  -4mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1564mV | Δ= -32mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1538mV | Δ=   6mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1630mV | AAA_OFF=1630mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1582mV | Δ=  10mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1516mV | Δ=   8mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1592mV | Δ=  34mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1592mV | Δ=  -6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1556mV | Δ=   6mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1616mV | AAA_OFF=1614mV | Δ=   2mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1630mV | AAA_OFF=1608mV | Δ=  22mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1558mV | Δ=  -4mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1632mV | AAA_OFF=1602mV | Δ=  30mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1606mV | AAA_OFF=1602mV | Δ=   4mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1616mV | Δ=   2mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1550mV | Δ=  26mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1556mV | Δ=  24mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1602mV | Δ=  -2mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1586mV | Δ=-100mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1590mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1552mV | Δ=   6mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1590mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1604mV | AAA_OFF=1592mV | Δ=  12mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1576mV | Δ=   0mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1524mV | Δ=  -2mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1592mV | Δ=  -2mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1606mV | AAA_OFF=1598mV | Δ=   8mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1546mV | Δ=   6mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1566mV | Δ=   2mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1548mV | Δ=  10mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1594mV | Δ= -10mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1594mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1586mV | Δ=   6mV
    📥 BATTERY COUNT: 16 → 48
#812 15:03:07 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#813 15:03:07 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#814 15:03:08 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#815 15:03:09 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#816 15:03:09 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#817 15:03:10 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
