KLVR Charger Detection Monitor - Started 2025-08-28 13:23:47
Monitoring: http://10.110.73.155:8000
============================================================

#  1 13:23:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1322mV | Δ=   4mV | Cycle=1
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1358mV | AAA_OFF=1338mV | Δ=  20mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1342mV | Δ=   2mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1328mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1344mV | Δ=   0mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1560mV | Δ=   6mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1340mV | Δ=   2mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1372mV | AAA_OFF=1368mV | Δ=   4mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1354mV | AAA_OFF=1352mV | Δ=   2mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
#372 13:28:22 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#373 13:28:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#374 13:28:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#375 13:28:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#376 13:28:25 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#377 13:28:26 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 17
#378 13:28:26 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#379 13:28:27 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#380 13:28:28 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#381 13:28:29 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1540mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1552mV | Δ=   2mV | Cycle=1
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV | Cycle=1
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1548mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1570mV | Δ= -18mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1340mV | Δ=   2mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1372mV | AAA_OFF=1368mV | Δ=   4mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1354mV | AAA_OFF=1352mV | Δ=   2mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
#382 13:28:29 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#383 13:28:30 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#384 13:28:31 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#385 13:28:32 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#386 13:28:32 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#387 13:28:33 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#388 13:28:34 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#389 13:28:34 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#390 13:28:35 | [AA TEST] Total: 19 | Correct AA: 19 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 17 → 19
#391 13:28:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1344mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1336mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1348mV | AAA_OFF=1342mV | Δ=   6mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1348mV | AAA_OFF=1338mV | Δ=  10mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1340mV | Δ=   6mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1342mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=3
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1328mV | Δ=   6mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1582mV | Δ=   8mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1542mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1546mV | Δ=   6mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1558mV | Δ=  28mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1564mV | Δ= -16mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV | Cycle=3
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1572mV | Δ=  26mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV | Cycle=1
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV | Cycle=2
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1558mV | Δ= -12mV | Cycle=3
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1352mV | AAA_OFF=1346mV | Δ=   6mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1340mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1332mV | Δ=   4mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1344mV | Δ=   6mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=1
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1568mV | Δ= -14mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1572mV | Δ=   4mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1568mV | Δ=   2mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1590mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1340mV | Δ=   6mV | Cycle=1
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1360mV | AAA_OFF=1370mV | Δ= -10mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1352mV | Δ= -10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1500mV | AAA_OFF=1548mV | Δ= -48mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=2
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1552mV | Δ=   2mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1556mV | Δ= -10mV | Cycle=2
    📥 BATTERY COUNT: 19 → 48
#392 13:28:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#393 13:28:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#394 13:28:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#395 13:28:39 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#396 13:28:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#397 13:28:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#398 13:28:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#399 13:28:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#400 13:28:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#401 13:28:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1344mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1336mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1348mV | AAA_OFF=1342mV | Δ=   6mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1348mV | AAA_OFF=1338mV | Δ=  10mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1340mV | Δ=   6mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1342mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=3
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1328mV | Δ=   6mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1582mV | Δ=   8mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1542mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1546mV | Δ=   6mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1558mV | Δ=  28mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1564mV | Δ= -16mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV | Cycle=3
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1572mV | Δ=  26mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1338mV | Δ=   0mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV | Cycle=1
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV | Cycle=2
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1558mV | Δ= -12mV | Cycle=3
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1352mV | AAA_OFF=1346mV | Δ=   6mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1340mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1332mV | Δ=   4mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1344mV | Δ=   6mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=1
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1568mV | Δ= -14mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1572mV | Δ=   4mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1568mV | Δ=   2mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1590mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1340mV | Δ=   6mV | Cycle=1
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1360mV | AAA_OFF=1370mV | Δ= -10mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1352mV | Δ= -10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1500mV | AAA_OFF=1548mV | Δ= -48mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=2
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1552mV | Δ=   2mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1556mV | Δ= -10mV | Cycle=2
#402 13:28:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#403 13:28:45 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#404 13:28:46 | [AA TEST] Total: 16 | Correct AA: 16 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 16
#405 13:28:46 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 16 → 2
#406 13:28:47 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#407 13:28:48 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#408 13:28:49 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#409 13:28:49 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#410 13:28:50 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#411 13:28:51 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1370mV | AAA_OFF=1338mV | Δ=  32mV | Cycle=2
#412 13:28:51 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#413 13:28:52 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#414 13:28:53 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#415 13:28:54 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#416 13:28:54 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#417 13:28:55 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#418 13:28:56 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 2 → 48
#419 13:28:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#420 13:28:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#421 13:28:58 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1340mV | Δ= -10mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1354mV | AAA_OFF=1330mV | Δ=  24mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1336mV | Δ=   6mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1332mV | Δ=   4mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1336mV | Δ=   6mV | Cycle=3
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1336mV | Δ=   8mV | Cycle=2
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1368mV | AAA_OFF=1338mV | Δ=  30mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1330mV | Δ=   4mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1326mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1322mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1542mV | Δ=  28mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1556mV | Δ= -16mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1566mV | Δ= -14mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1578mV | Δ= -12mV | Cycle=3
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1546mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1550mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1544mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1566mV | Δ= -16mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1552mV | Δ= -12mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1544mV | Δ=   8mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1566mV | Δ= -18mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1562mV | Δ= -10mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1572mV | Δ=   2mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1338mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1576mV | Δ= -12mV | Cycle=2
